Name,RAJ2000,DEJ2000,RUWE,Gmag,e_Gmag,BP-RP,Kmag,e_Kmag,r_K,D,e_D,bin,Prot,EW,e_EW,chi,e_chi,mass,e_mass,Lbol,e_Lbol,tau,NSPTP
Gaia DR3 66710845088732160,56.94328064,24.05068845,1.079,14.752962,0.002943,2.30968,11.344,0.022,2M,131.537399,0.480835,0,nan,-2.29386071,0.11116217,5.578303331,0.029115936,0.472397181,0.006377521,140.8570797,3.489959855,49.04373631,42
Gaia DR3 66711532283494656,56.94057396,24.09367283,1.037,16.304049,0.00369,2.883075,12.443,0.026,2M,135.260193,1.3052445,0,0.53,nan,nan,4.269404138,0.042673321,0.328253985,0.006059561,49.49860301,1.685593276,74.30563217,43.5
Gaia DR3 66715827250786432,56.88330555,24.17359564,0.841,16.851921,0.003371,3.013982,12.874,0.026,2M,132.857971,1.7909545,0,0.6538,-5.42824692,0.32517355,3.535371934,0.035108126,0.246998239,0.006000943,31.01191148,1.201085349,95.15139551,44
Gaia DR3 66717987616472704,56.98595011,24.25886972,1.03,17.494467,0.003184,3.239801,13.343,0.038,2M,133.830963,1.9769285,0,0.7302,nan,nan,3.01996132,0.04093136,0.202346222,0.004001038,19.43029588,1.038579332,109.4392998,44.5
Gaia DR3 66719194505127168,57.14785616,24.20089573,1.047,17.41301,0.003376,3.232115,13.24,0.033,2M,138.175385,2.394943,1,0.5208,nan,nan,3.205621393,0.035545655,0.216256279,0.004020109,23.28635296,1.250780684,104.7401721,44.5
Gaia DR3 66719228864863360,57.16627351,24.21191938,1.13,15.501962,0.002854,2.614675,11.836,0.022,2M,134.261261,0.811737,0,0.9204,-6.56544102,0.32815125,4.851577184,0.012900626,0.399294545,0.002075795,87.34863121,2.1126432,60.3230628,43
Gaia DR3 66720294016753280,57.10513295,24.24056034,1.973,16.058432,0.003955,3.099135,11.978,0.022,2M,132.365112,1.7381135,0,0.7114,nan,nan,4.75019963,0.012900626,0.385276958,0.002908087,74.33069112,2.530764516,62.82036366,44
Gaia DR3 66720534534913792,57.12937305,24.2814799,1.071,14.94409,0.002861,2.450878,11.351,0.019,2M,135.169907,0.4627385,0,0.258,-5.62370105,0.36544375,5.647337092,0.025145582,0.486623155,0.005563467,148.7608453,3.210281003,47.14915532,43
Gaia DR3 66720946851771904,57.20397482,24.26738506,2.419,10.705853,0.002983,1.069351,8.81,0.017,2M,144.325745,0.743286,2,5.081816955,nan,nan,9.358318898,0.013572299,1.067765183,0.00423551,5422.459731,133.8329119,12.07230493,31
Gaia DR3 66722355601033600,57.23896069,24.3288426,1.642,14.699243,0.002845,2.58046,11.05,0.019,2M,133.650589,0.6768035,1,1.706,-4.03556335,0.03069555,6.027211787,0.025624493,0.532487295,0.003134332,195.9951222,4.289801147,41.60708603,43
Gaia DR3 66722660540945408,57.23185465,24.36121332,1.041,18.549948,0.00329,3.723951,14.225,0.072,2M,134.276978,3.188408,0,0.1267,nan,nan,2.076820165,0.07478523,0.13746628,0.005733339,7.851172978,0.75137086,134.7903012,45
Gaia DR3 66724451545088128,57.05648937,24.31839517,3.19,8.214289,0.002775,0.501293,7.352,0.023,2M,134.799835,1.8974225,1,1.6856,nan,nan,nan,nan,1.799997305,0.190384265,35874.51794,19737.7157,0,11
Gaia DR3 66725379258016768,57.12540376,24.34552621,7.919,6.939808,0.002781,0.181863,6.563,0.018,2M,142.099915,5.3155515,1,0.3075,nan,nan,nan,nan,2.440000647,0.135811916,190188.2419,28055.05165,0,3
Gaia DR3 66727234683931520,56.764927,24.15968615,1.031,13.826407,0.003667,1.895254,10.732,0.02,2M,136.657959,0.4330675,0,0.30222415,-3.95199881,0.51945268,6.550543528,0.034566108,0.5848179,0.003020977,294.6029424,6.212420557,36.20736017,39
Gaia DR3 66728089380491648,56.79591934,24.23101418,1.052,17.542105,0.00322,3.073951,13.398,0.031,2M,137.589432,2.6807405,0,0.4017835,nan,nan,3.025492392,0.033391373,0.202760622,0.004206616,19.5353715,1.099330473,109.295869,44.5
Gaia DR3 66728128037119616,56.82553047,24.23098712,0.892,17.030983,0.003406,3.339188,12.331,0.025,2M,131.119507,2.131691,0,0.3239,-4.38743109,1.00206429,4.342437535,0.041032039,0.336344491,0.007823844,51.76189392,2.287071238,72.53586996,45.5
Gaia DR3 66728265476081408,56.73045912,24.18799384,1.048,17.19236,0.003162,3.57987,12.871,0.022,2M,137.458771,2.5900955,0,0.2397,-6.19981646,0.3087159,3.639247898,0.029706876,0.258833215,0.007095324,33.42525442,1.535988417,91.73150379,45
Gaia DR3 66728501697350016,56.75766678,24.22452267,1.041,18.567303,0.003829,3.320084,14.005,0.053,2M,136.099289,4.9802095,0,1.0167,nan,nan,2.352834309,0.061144906,0.153668604,0.006131675,10.16493208,1.043749767,127.8843637,45
Gaia DR3 66729261908482048,56.79189083,24.27665139,1.011,9.376594,0.002765,0.645089,8.282,0.024,2M,135.346832,0.391357,0,0.775,4.69689506,0.0297034,8.960706226,0.017446147,1.203667376,0.00411116,8988.239437,288.1399192,9.410910279,15
Gaia DR3 66729635568719872,56.84321759,24.23860385,0.948,17.617458,0.003151,3.456383,13.208,0.034,2M,132.613342,2.1666945,0,0.1749,nan,nan,3.143990756,0.036622796,0.211638777,0.003949287,21.92817832,1.15654165,106.2740021,45
Gaia DR3 66729674225341696,56.85459696,24.25482522,0.984,17.056747,0.003137,3.054561,13.018,0.033,2M,131.478424,1.9653095,0,1.1885,nan,nan,3.32850141,0.033876262,0.225465808,0.003721665,26.25157331,1.302818969,101.7560138,44
Gaia DR3 66730120901930240,56.91823116,24.30194574,1.749,13.26761,0.002996,1.703605,10.328,0.015,2M,134.605881,0.5933535,0,0.30663064,nan,nan,7.676280032,0.067826232,0.666974419,0.003555912,457.4164211,10.60777502,29.33887003,38
Gaia DR3 66731731512764416,56.72068587,24.25221282,0.934,18.698895,0.004042,3.38024,14.132,0.053,2M,134.546005,6.2122955,0,0.2261,nan,nan,2.177931671,0.055050239,0.143793757,0.007242543,8.684406795,1.062814885,132.0441375,45
Gaia DR3 66732423004453376,56.72335325,24.28750531,1.011,14.973033,0.002964,2.721197,11.205,0.019,2M,134.766266,0.5430755,1,0.66035,-6.69647641,0.08912188,5.841578188,0.027166209,0.51292167,0.002987194,171.2175938,3.569745735,43.87074132,43
Gaia DR3 66733552578791296,56.65543306,24.34354123,3.342,12.441148,0.003231,1.39329,9.935189674,0.085591006,GBP,135.052795,1.071678,0,nan,nan,nan,9.110081658,0.051021344,0.724414236,0.017539384,761.6403243,75.26274227,25.47177452,36
Gaia DR3 66733556873061120,56.65519368,24.34350794,3.552,12.744133,0.003451,nan,nan,nan,nan,136.813507,1.434227,1,4.317,-0.357205987,0.026262206,nan,nan,nan,nan,nan,nan,0,nan
Gaia DR3 66733763034205696,56.78391251,24.30684126,1.135,15.690887,0.002894,2.741604,11.906,0.02,2M,134.369644,1.089577,0,1.82685,-7.54689304,0.09837582,4.811563078,0.011727842,0.39376175,0.002157098,81.95814684,2.06087473,61.29461939,43
Gaia DR3 66734720809017856,56.8252525,24.3907677,1.652,12.229151,0.00295,1.483298,9.719,0.019,2M,143.028519,0.623528,2,9.7733,nan,nan,9.597391454,0.125246037,0.822996336,0.017323807,1438.068968,58.5233848,20.20577984,36
Gaia DR3 66734725106867968,56.8143474,24.3919646,1.045,16.997358,0.003186,3.326351,12.816,0.027,2M,142.187424,2.3774185,0,0.31,-6.50767517,0.77044306,3.832326742,0.045959729,0.280154446,0.008182011,37.94495574,1.755078123,85.92096569,44.5
Gaia DR3 66735446661374976,56.78280659,24.39386216,1.065,17.16143,0.003147,3.048416,13.096,0.025,2M,140.936417,2.244728,0,3.9054,-2.7136604,0.21780473,3.408673666,0.033757814,0.232563032,0.006531985,28.3029508,1.195192149,99.52266044,44
Gaia DR3 66737095928811648,56.91852229,24.3645581,1.023,10.402332,0.003012,0.846984,8.953,0.018,2M,134.551285,0.412361,0,3.25288991,3.07540822,0.01857526,9.667685058,0.021443945,0.987430358,0.002592609,3625.480111,132.2118773,14.16153284,22
Gaia DR3 66737405166459264,56.87745903,24.37054173,1.046,14.798532,0.002996,2.34781,11.365,0.019,2M,134.448242,0.800888,0,2.77160608,-2.87139653,0.04905987,5.61341724,0.025145582,0.479633199,0.006263076,144.8233907,3.523063954,48.06899949,42
Gaia DR3 66737576965143296,56.9068754,24.40646427,0.918,16.923494,0.003083,3.240552,12.765,0.027,2M,135.25856,1.785118,0,0.7614835,-5.59236156,0.2165988,3.735072775,0.036458439,0.269750902,0.006036378,35.81775478,1.395563465,88.70150071,44.5
Gaia DR3 66738023641737088,56.95738987,24.42869378,1.055,16.653147,0.003138,3.043323,12.67,0.026,2M,135.223724,1.432671,0,0.8216,-8.74120672,1.68453745,3.895256567,0.044257517,0.286876162,0.006298303,39.38094817,1.394814844,84.17790554,44
Gaia DR3 66739982146803456,57.0720444,24.50442614,1.211,13.717735,0.003134,1.853437,10.669,0.019,2M,133.481766,0.3472825,0,5.548565955,-1.19967351,0.02432411,6.571176424,0.032837803,0.586523361,0.00283125,298.0941557,5.887385633,36.04607244,40
Gaia DR3 66740497542906368,56.88388072,24.40514453,1.06,17.043259,0.00297,3.012344,13.047,0.036,2M,131.623978,1.978439,0,0.3972,nan,nan,3.299901457,0.038777078,0.223319946,0.003908058,25.52857391,1.332018044,102.44254,44
Gaia DR3 66741116018188416,56.91396237,24.45893423,1.097,16.133425,0.003142,2.967114,12.178,0.021,2M,138.134094,1.535736,0,0.5195,-7.86536493,0.2509773,4.687242888,0.012314234,0.37657186,0.002586488,67.24231845,2.032455578,64.43208473,44
Gaia DR3 66742765285619584,56.96226716,24.50521634,1.124,15.015844,0.002863,2.439935,11.497,0.021,2M,135.033707,0.6009675,0,1.416808467,-4.25907486,0.054313,5.480800468,0.025993134,0.458621608,0.00301412,127.8955419,2.993253751,50.96488626,42
Gaia DR3 66745170467302656,57.29596459,24.34759912,1.04,16.013287,0.002954,2.844322,12.143,0.023,2M,135.369278,0.81617,0,2.01045,nan,nan,4.68201999,0.013487018,0.375849684,0.002144146,66.6855595,1.66664522,64.56795019,43.5
Gaia DR3 66745754582838272,57.36491503,24.40383408,1.027,16.6729,0.002891,3.049474,12.656,0.025,2M,134.306305,1.2074355,0,0.3888,nan,nan,3.893908725,0.042555305,0.286732195,0.005756596,39.34962951,1.271919287,84.21480864,44
Gaia DR3 66746441777612416,57.32001058,24.39612939,0.88,7.525846,0.002779,0.132908,7.257,0.031,2M,141.886856,0.493431,0,0.2652,nan,nan,nan,nan,1.881368484,0.015950938,60849.49423,3277.964094,0,2
Gaia DR3 66747816167123712,57.42615407,24.46300761,1.18,11.899782,0.002868,1.182009,9.783,0.017,2M,131.936508,0.273987,2,7.283051485,nan,nan,9.207173844,0.022330913,0.754960212,0.005981893,921.8748635,36.24815703,23.67275522,32
Gaia DR3 66749121837171840,57.38765049,24.53403749,1.077,15.359683,0.002904,2.59006,11.745,0.02,2M,133.620911,0.6483155,0,1.5918132,-5.0834398,0.05948343,5.030627272,0.042703006,0.414384718,0.004518225,95.66325922,2.520743931,57.76363017,43
Gaia DR3 66752042414936704,57.3651515,24.53172401,1.048,14.890118,0.002858,2.507644,11.21,0.02,2M,144.156509,0.536476,0,0.54297266,-5.40593728,0.11817127,6.033034772,0.026973151,0.533104097,0.003080373,196.831984,4.233160426,41.53802542,43
Gaia DR3 66753038847347456,57.31411505,24.56728079,2.145,13.430262,0.003067,1.798763,10.415,0.02,2M,135.44902,0.439819,0,0.39836101,-1.8528561,0.01740705,7.383568536,0.078045784,0.652285803,0.004240739,416.0865022,11.53319148,30.44171346,38
Gaia DR3 66754241438299520,57.55168203,24.53292877,1.031,12.732841,0.003224,1.433627,10.271,0.018,2M,138.090439,0.330948,0,5.91619924,-0.479913453,0.021851815,8.184927274,0.081391478,0.68947223,0.003747144,528.8172604,12.93112328,27.74322613,34
Gaia DR3 66763965244167808,57.08970874,24.57879031,1.016,16.977882,0.003191,2.969945,12.969,0.027,2M,136.206848,1.89695,0,0.7157,-10.07917761,0.90722156,3.480088228,0.036458439,0.24069956,0.006213271,29.79937587,1.1957685,97.03108925,44
Gaia DR3 66765751950550144,57.16844825,24.60949845,1.053,16.251667,0.002945,2.962026,12.386,0.025,2M,132.347137,0.978119,0,0.8848,-9.68015908,0.37617731,4.285363288,0.041032039,0.33002191,0.005395433,49.98457038,1.512794156,73.9146658,43.5
Gaia DR3 66765855029760768,57.1889693,24.62400507,1.032,17.289736,0.002967,3.226785,13.172,0.034,2M,137.571777,2.3733595,0,0.1238,nan,nan,3.268637256,0.036622796,0.220977564,0.004063342,24.76207326,1.344731267,103.1980021,44
Gaia DR3 66765855029900288,57.18620178,24.62322999,1.061,18.507313,0.00363,3.367428,14.119,0.063,2M,143.97438,5.7412185,0,0.3484,nan,nan,2.362231799,0.072681681,0.154198073,0.006872214,10.2510898,1.186826291,127.6655659,45
Gaia DR3 66767843597097856,56.99735485,24.5936847,1.021,17.77927,0.003326,3.314899,13.547,0.04,2M,134.888672,2.3353885,0,0.8424,nan,nan,2.818642644,0.043085642,0.187262988,0.004412018,15.96711134,0.9436768,114.8091286,44.5
Gaia DR3 66771146429454592,57.2988878,24.63658027,1.419,10.304679,0.002789,0.806093,8.949,0.018,2M,139.899353,0.6112745,1,4.46508784,3.4188219,0.0080853,9.528104829,0.021971865,1.00610941,0.005259296,4064.795193,116.4954681,13.63437674,20
Gaia DR3 66771764904729984,57.33853104,24.69472653,0.963,17.683437,0.003017,3.141057,13.534,0.033,2M,135.11908,2.0689925,0,0.4433,nan,nan,2.836630294,0.035545655,0.188610662,0.003766189,16.24963614,0.816326732,114.3172956,44.5
Gaia DR3 66774513683782912,57.33580918,24.77666009,1.129,12.459594,0.003075,1.372985,9.925,0.021,2M,135.763672,0.2658235,0,0.560509655,-2.13048385,0.01662626,9.122778822,0.0124587,0.728694625,0.004285163,779.3589088,18.15123998,25.20964778,36
Gaia DR3 66779358406877568,57.25410193,24.90281841,1.074,15.694813,0.002841,2.794172,11.883,0.024,2M,130.327057,0.8261565,0,1.4972,nan,nan,4.786149083,0.01407341,0.390247729,0.002241441,78.7085704,2.057551585,61.92119461,43.5
Gaia DR3 66781316909399424,56.53129407,24.37438717,1.227,14.0124,0.003377,1.970271,10.891,0.021,2M,133.700012,0.472229,0,5.140258537,-1.27143969,0.03358065,6.235964363,0.025710128,0.555315291,0.003192976,234.9305231,6.419322055,39.14022664,40.5
Gaia DR3 66781832308018176,56.61838612,24.43393281,0.989,10.873117,0.003152,0.960711,9.159,0.015,2M,135.000473,0.4158325,0,1.31796514,1.98220495,0.01225102,9.525758326,0.120880975,0.948707795,0.004438004,2815.882703,117.4854777,15.3444991,29
Gaia DR3 66782897460055424,56.74388576,24.4611268,1.088,16.011278,0.002939,2.853758,12.158,0.019,2M,133.193909,0.7135315,0,1.1004,-7.09959845,0.15977651,4.65259906,0.011141449,0.37178162,0.001805354,63.63433014,1.336474538,65.33956791,43.5
Gaia DR3 66782931820393216,56.75118851,24.47360927,1.127,16.98477,0.003337,3.124149,12.272,0.024,2M,131.771591,2.00885,0,1.655,-7.99709271,0.50935133,4.456951367,0.039390757,0.349030125,0.007397899,55.52079539,2.316854473,69.85856191,45.5
Gaia DR3 66783099321711360,56.72862669,24.46665538,0.864,18.483587,0.003949,2.942862,14.02,0.052,2M,140.382431,4.775406,0,0.121225,nan,nan,2.413151401,0.059991229,0.157066963,0.005806331,10.73078729,1.040643788,126.4873997,45
Gaia DR3 66783584654831872,56.61251437,24.45394098,0.989,15.896999,0.003022,2.803841,12.065,0.02,2M,137.562103,0.685524,0,0.9143,-6.52294517,0.14111672,4.748221487,0.011727842,0.385003438,0.001843022,74.0969908,1.589031741,62.8702827,43.5
Gaia DR3 66783722091045248,56.63344887,24.47625327,1.046,18.931995,0.003912,3.16055,14.176,0.065,2M,137.998093,4.105095,0,0.17,nan,nan,2.190268797,0.074989036,0.144509407,0.005913433,8.784047216,0.868319423,131.7375581,45.5
Gaia DR3 66786539592171392,56.60264074,24.47960218,1.116,16.471231,0.002868,2.893527,12.573,0.029,2M,135.734924,1.224068,0,0.8915835,-4.99339255,0.82529713,4.068531497,0.047597165,0.306001679,0.006353244,43.77109481,1.564069598,79.43738874,44
Gaia DR3 66786951909028736,56.60049769,24.50361068,1.042,18.101824,0.003253,3.077084,13.857,0.054,2M,133.199646,2.741287,0,0.1891,nan,nan,2.469640061,0.062298584,0.160249623,0.004537166,11.28925765,0.846769401,125.1948163,44.5
Gaia DR3 66787119410915072,56.66204453,24.52031223,0.929,12.868829,0.002827,1.512766,10.286,0.017,2M,134.504349,0.223831,0,7.72114899,0,0,7.858750256,0.076869729,0.6750452,0.003475952,481.8478649,10.92025647,28.75377479,36
Gaia DR3 66788253282520192,56.58897091,24.56458098,1.006,17.185026,0.003227,3.2691,13.148,0.035,2M,138.770828,1.76944,0,0.4397,nan,nan,3.314785571,0.037699937,0.224435097,0.003592442,25.90177805,1.239774273,102.0851097,44
Gaia DR3 66788291938818304,56.5944573,24.57014974,0.848,10.296593,0.002852,0.821844,8.923,0.015,2M,134.672012,0.2536925,0,3.15938532,3.30645699,0.02797949,9.613482403,0.025651533,0.992812293,0.003380011,3805.467047,59.69749637,14.00687321,20
Gaia DR3 66788669895935616,56.59594428,24.60504432,0.959,16.643583,0.002908,2.911234,12.764,0.033,2M,135.993683,1.284828,0,1.1143,-3.81691101,1.22395149,3.756236638,0.056173002,0.272027044,0.007055974,36.27841324,1.442536665,88.08440712,43.5
Gaia DR3 66789872486779520,56.74747647,24.52012455,0.925,6.802811,0.002781,0.034649,6.692,0.024,2M,136.749939,0.622757,0,0.3436,nan,nan,nan,nan,2.120035271,0.027880561,132821.7921,6036.321903,0,0
Gaia DR3 66791659193405952,56.94129385,24.63372518,1.136,16.691021,0.00289,3.202481,12.592,0.027,2M,131.417389,1.393845,0,0.2962,-10.35752913,2.88023836,3.922126733,0.044314602,0.289783226,0.006438475,40.0187134,1.449513022,83.43671543,44
Gaia DR3 66792999222948992,56.86842287,24.67590625,1.055,16.739185,0.002957,2.9624,12.881,0.031,2M,134.750931,1.1200485,0,0.9834,-3.64625726,0.23172958,3.567403281,0.041859689,0.25064769,0.00551289,31.73690166,1.127442795,94.08144675,43.5
Gaia DR3 66793583338514816,56.70502737,24.6000227,1.121,14.310514,0.00321,2.148005,11.022,0.019,2M,134.469803,0.2922135,0,8.063262985,-1.44422975,0.03433949,6.082865436,0.025624493,0.538382432,0.002796449,204.1412056,3.981767406,40.95261149,41.5
Gaia DR3 66797156751286912,56.81851045,24.74733233,1.511,16.827679,0.003556,3.335149,12.501,0.019,2M,135.306854,1.648552,0,0.2628,nan,nan,4.175448006,0.03118435,0.317845696,0.005899713,46.73185798,1.548708682,76.65658741,45
Gaia DR3 66798977817468288,56.34029522,24.54370306,1.074,16.209143,0.003196,2.798407,12.36,0.02,2M,135.507492,1.2278975,0,1.1468,-5.20527626,0.1983039,4.412132833,0.032825631,0.34406521,0.005090134,54.01817182,1.541056154,70.89249396,43.5
Gaia DR3 66799763794633856,56.52709273,24.56742887,0.95,12.414279,0.003161,1.338883,10.113,0.019,2M,135.564697,0.2838825,0,7.0565135,0.330044672,0.01735538,8.653137067,0.075196741,0.697072877,0.001198521,624.4708163,17.47349663,27.22845313,33
Gaia DR3 66799768088857856,56.52876965,24.56281389,1.047,12.692504,0.002847,1.446747,10.25,0.023,2M,135.24913,0.258911,0,7.9101,nan,nan,8.075768485,0.104000222,0.684644063,0.004674436,512.6096228,15.68376455,28.0764716,34
Gaia DR3 66800180408292992,56.52348207,24.61235719,1.098,15.064789,0.003211,2.461582,11.494,0.024,2M,135.254761,0.7096325,0,1.1298,-4.40143495,0.06338176,5.488909064,0.029706439,0.459476084,0.003463907,128.7370814,3.468568285,50.84316039,43
Gaia DR3 66800244832257280,56.5237097,24.61388407,1.009,17.224361,0.003448,3.121238,13.048,0.04,2M,135.028839,1.787399,0,1.1297,nan,nan,3.357111259,0.041062136,0.227714951,0.003965944,27.03135911,1.431864732,101.0420956,44.5
Gaia DR3 66800592725851776,56.5489756,24.62231774,1.2,11.405896,0.003417,1.054013,9.545,0.019,2M,131.889694,0.337906,1,5.94561814,nan,nan,9.610978473,0.125246037,0.821313748,0.016160156,1432.508234,54.30796143,20.28344985,31
Gaia DR3 66801623514684416,56.54120231,24.67360365,1.622,14.265003,0.003252,2.383839,10.28055849,0.085591801,GBP,134.563919,0.7025755,1,1.99073477,-4.4032276,0.07059563,6.72875769,0.072588828,0.609097221,0.013266742,323.7772575,13.45983006,33.99100382,44
Gaia DR3 66801623517295104,56.5362349,24.67592463,0.993,16.6805,0.003154,2.995747,12.712,0.024,2M,134.396088,1.3619915,0,1.986,-8.30800739,0.30894866,3.801060951,0.040853092,0.276814857,0.005906742,37.25109442,1.236008108,86.80243698,44
Gaia DR3 66801795315987584,56.5123279,24.68218421,1.253,17.648338,0.003774,3.634348,13.163,0.032,2M,144.296829,4.652977,0,5.8529,nan,nan,3.387307405,0.043210002,0.230128694,0.011689695,27.87002043,2.141220137,100.2823069,45
Gaia DR3 66802207632871808,56.31936368,24.57569325,1.098,15.082205,0.003083,2.545967,11.451,0.018,2M,129.403915,0.5835645,0,0.85337074,-4.83586497,0.11734641,5.423272516,0.022279829,0.45255937,0.002671862,122.080963,2.529397411,51.83845384,43
Gaia DR3 66802276352348416,56.29993604,24.58618731,1.084,13.399992,0.003603,1.704557,10.587,0.021,2M,132.128021,0.414856,0,4.36129802,-1.03661617,0.02227521,6.720681773,0.063515224,0.607762153,0.011038248,322.4528722,11.11476889,34.10852737,37
Gaia DR3 66802654309459712,56.41740944,24.6272242,2.17,9.593008,0.002815,0.736157,8.294,0.024,2M,128.120178,0.8586425,1,1.1394,nan,nan,9.058584476,0.019923912,1.181928395,0.004648428,7606.964025,276.3009307,9.776049098,19.5
Gaia DR3 66804406656115328,56.40299281,24.65188185,1.291,15.301958,0.003007,2.906553,11.4,0.02,2M,137.880783,1.0754775,0,0.333361385,-7.94278374,1.31412002,5.639555929,0.026469033,0.48501967,0.00713487,147.848241,4.104175912,47.35830609,44
Gaia DR3 66807464672814336,56.57473127,24.68599641,1.11,15.306499,0.002846,2.544514,11.691,0.023,2M,134.672379,0.621834,0,5.497541327,-2.619453614,0.133542147,5.182250616,0.049108457,0.42858731,0.005016464,103.812979,3.041520251,55.47049364,43
